Year,State,Sex,Age,Uncontrolled_Direct Costs,Uncontrolled_Indirect Costs,Uncontrolled_QALYs_Lost
20,Maine,Male,50 to 54 years,1204358.96,4849397.35,58.13
20,Maine,Male,55 to 59 years,1286546.63,5180329.11,62.1
20,Maine,Male,60 to 64 years,1431484.77,5763928.07,69.1
20,Maine,Male,65 to 69 years,1210530.81,4874248.52,58.43
20,Maine,Male,70 to 74 years,1121407.2,0,54.13
20,Maine,Male,75 to 79 years,854867.65,0,41.26
20,Maine,Male,80 to 84 years,583027.14,0,28.14
20,Maine,Male,85 and over,449207.15,0,21.68
20,Maine,Male,Total,17180889.32,57065629.87,829.32
20,Maryland,Female,15 to 19 years,8915740.18,36728355.33,453.12
20,Maryland,Female,20 to 24 years,7498336.07,30889364.88,381.09
20,Maryland,Female,25 to 29 years,8523174.5,35111182.62,433.17
20,Maryland,Female,30 to 34 years,8822067.85,36342472.54,448.36
20,Maryland,Female,35 to 39 years,9645896.08,39736229.58,490.23
20,Maryland,Female,40 to 44 years,10460376.12,43091476.77,531.63
20,Maryland,Female,45 to 49 years,10556292.72,43486604.83,536.5
20,Maryland,Female,50 to 54 years,9399672.39,38721912.09,477.72
20,Maryland,Female,55 to 59 years,9139133.95,37648625.03,464.48
20,Maryland,Female,60 to 64 years,8956368.49,36895723.47,455.19
20,Maryland,Female,65 to 69 years,6878856.37,28337420.75,349.6
20,Maryland,Female,70 to 74 years,5519642.89,0,280.52
20,Maryland,Female,75 to 79 years,3799650.31,0,193.11
20,Maryland,Female,80 to 84 years,2452581.32,0,124.65
20,Maryland,Female,85 and over,2040318.83,0,103.7
20,Maryland,Female,Total,112608108.07,406989367.88,5723.08
20,Maryland,Male,15 to 19 years,6871212.33,33214085.53,349.22
20,Maryland,Male,20 to 24 years,4121079.26,19920484.51,209.45
20,Maryland,Male,25 to 29 years,4212548.42,20362628.43,214.09
20,Maryland,Male,30 to 34 years,4238346.81,20487332.74,215.41
20,Maryland,Male,35 to 39 years,4293656.63,20754689.53,218.22
20,Maryland,Male,40 to 44 years,4345719.8,21006352.61,220.86
20,Maryland,Male,45 to 49 years,4155166.55,20085255.76,211.18
20,Maryland,Male,50 to 54 years,3625491.85,17524912.74,184.26
20,Maryland,Male,55 to 59 years,3454450.86,16698134.28,175.57
20,Maryland,Male,60 to 64 years,3493237.08,16885619.23,177.54
20,Maryland,Male,65 to 69 years,2877647.74,13909981.76,146.25
20,Maryland,Male,70 to 74 years,2541124.54,0,129.15
20,Maryland,Male,75 to 79 years,1793648.61,0,91.16
20,Maryland,Male,80 to 84 years,1158276.65,0,58.87
20,Maryland,Male,85 and over,836784.22,0,42.53
20,Maryland,Male,Total,52018391.36,220849477.12,2643.73
20,Massacheusetts,Female,15 to 19 years,11885612.2,48846429.99,566.34
20,Massacheusetts,Female,20 to 24 years,8953747.53,36797313.81,426.64
20,Massacheusetts,Female,25 to 29 years,9275946.06,38121456.6,441.99
20,Massacheusetts,Female,30 to 34 years,9213220.13,37863671.17,439.01
20,Massacheusetts,Female,35 to 39 years,10433745.58,42879677.92,497.16
20,Massacheusetts,Female,40 to 44 years,11876390.66,48808532.13,565.9
20,Massacheusetts,Female,45 to 49 years,12195158.39,50118575.33,581.09
20,Massacheusetts,Female,50 to 54 years,11079331.94,45532851.22,527.92
20,Massacheusetts,Female,55 to 59 years,10765160.04,44241695.54,512.95
20,Massacheusetts,Female,60 to 64 years,10715509.32,44037645.43,510.59
20,Massacheusetts,Female,65 to 69 years,8502866.71,34944323.96,405.16
20,Massacheusetts,Female,70 to 74 years,7318592.04,0,348.73
20,Massacheusetts,Female,75 to 79 years,5425704.57,0,258.53
20,Massacheusetts,Female,80 to 84 years,3678920.07,0,175.3
20,Massacheusetts,Female,85 and over,3118817.51,0,148.61
20,Massacheusetts,Female,Total,134438722.76,472192173.09,6405.94
20,Massacheusetts,Male,15 to 19 years,9240778.29,47019052.76,440.32
20,Massacheusetts,Male,20 to 24 years,5402541.76,27489285.89,257.43
20,Massacheusetts,Male,25 to 29 years,5253984.67,26733395.66,250.35
20,Massacheusetts,Male,30 to 34 years,5069306.95,25793716.01,241.55
20,Massacheusetts,Male,35 to 39 years,5458369.92,27773351.46,260.09
20,Massacheusetts,Male,40 to 44 years,5995621.11,30507000.23,285.69
20,Massacheusetts,Male,45 to 49 years,5923288.21,30138954.98,282.24
20,Massacheusetts,Male,50 to 54 years,5283794.53,26885074.61,251.77
20,Massacheusetts,Male,55 to 59 years,4981002.49,25344404.08,237.34
20,Massacheusetts,Male,60 to 64 years,4905526.15,24960364.36,233.75
20,Massacheusetts,Male,65 to 69 years,3913132,19910851.05,186.46
20,Massacheusetts,Male,70 to 74 years,3463013.98,0,165.01
20,Massacheusetts,Male,75 to 79 years,2725452.73,0,129.87
20,Massacheusetts,Male,80 to 84 years,1949484.55,0,92.89
20,Massacheusetts,Male,85 and over,1444846.92,0,68.85
20,Massacheusetts,Male,Total,71010144.27,312555451.1,3383.6
20,Michigan,Female,15 to 19 years,20608156.39,69267236.99,846.69
20,Michigan,Female,20 to 24 years,15270552.43,51326715.21,627.39
20,Michigan,Female,25 to 29 years,14808026.52,49772093.29,608.39
20,Michigan,Female,30 to 34 years,16213371.13,54495676.35,666.13
20,Michigan,Female,35 to 39 years,18371175.3,61748393.65,754.78
20,Michigan,Female,40 to 44 years,19412310.39,65247811.54,797.55
20,Michigan,Female,45 to 49 years,20482576.17,68845142.24,841.53
20,Michigan,Female,50 to 54 years,20307395.71,68256333.29,834.33
20,Michigan,Female,55 to 59 years,20459915.54,68768976.31,840.59
20,Michigan,Female,60 to 64 years,19960832.83,67091481.26,820.09
20,Michigan,Female,65 to 69 years,16557392.64,55651986.43,680.26
20,Michigan,Female,70 to 74 years,14524850.72,0,596.75
20,Michigan,Female,75 to 79 years,10496120.29,0,431.23
20,Michigan,Female,80 to 84 years,6881252.91,0,282.72
20,Michigan,Female,85 and over,5339305.04,0,219.37
20,Michigan,Female,Total,239693234.01,680471846.57,9847.78
20,Michigan,Male,15 to 19 years,15311974.73,66598577.11,629.09
20,Michigan,Male,20 to 24 years,8873394.7,38594333.61,364.56
20,Michigan,Male,25 to 29 years,8124182.2,35335675.78,333.78
20,Michigan,Male,30 to 34 years,8527534.78,37090035.25,350.35
20,Michigan,Male,35 to 39 years,9073233.85,39463522.84,372.77
20,Michigan,Male,40 to 44 years,9153039.62,39810633.55,376.05
20,Michigan,Male,45 to 49 years,8961733.72,38978559.27,368.19
20,Michigan,Male,50 to 54 years,8595095.14,37383885.25,353.13
20,Michigan,Male,55 to 59 years,8873154.78,38593290.1,364.55
20,Michigan,Male,60 to 64 years,8970794.28,39017967.63,368.56
20,Michigan,Male,65 to 69 years,7293537.54,31722833.31,299.65
20,Michigan,Male,70 to 74 years,6326524.77,0,259.92
20,Michigan,Male,75 to 79 years,4553651,0,187.09
20,Michigan,Male,80 to 84 years,3129818.7,0,128.59
20,Michigan,Male,85 and over,2060616.76,0,84.66
20,Michigan,Male,Total,117828286.56,442589313.7,4840.97
20,Minnesota,Female,15 to 19 years,8438049.01,32159662.86,396.61
20,Minnesota,Female,20 to 24 years,6485075.15,24716356.84,304.81
20,Minnesota,Female,25 to 29 years,7171856.17,27333863.09,337.09
20,Minnesota,Female,30 to 34 years,6928156.96,26405060.2,325.64
20,Minnesota,Female,35 to 39 years,7058721.67,26902677.22,331.77
20,Minnesota,Female,40 to 44 years,7491338.46,28551495.58,352.11
20,Minnesota,Female,45 to 49 years,7786452.73,29676255.04,365.98
20,Minnesota,Female,50 to 54 years,7039221.53,26828357,330.86
20,Minnesota,Female,55 to 59 years,6820276.59,25993899.23,320.57
20,Minnesota,Female,60 to 64 years,6476178.84,24682450.64,304.39
20,Minnesota,Female,65 to 69 years,5264048.83,20062698.78,247.42
20,Minnesota,Female,70 to 74 years,4670777.89,0,219.54
20,Minnesota,Female,75 to 79 years,3348202.4,0,157.37
20,Minnesota,Female,80 to 84 years,2264811.57,0,106.45
20,Minnesota,Female,85 and over,2008696.8,0,94.41
20,Minnesota,Female,Total,89251864.6,293312776.47,4195.02
20,Minnesota,Male,15 to 19 years,6480422,30056860.17,304.59
20,Minnesota,Male,20 to 24 years,3981447.61,18466361.31,187.14
20,Minnesota,Male,25 to 29 years,4116276.1,19091709.64,193.47
20,Minnesota,Male,30 to 34 years,3949846.45,18319791.91,185.65
20,Minnesota,Male,35 to 39 years,3844782.1,17832492.71,180.71
20,Minnesota,Male,40 to 44 years,3907752.46,18124555.67,183.67
20,Minnesota,Male,45 to 49 years,3768804.99,17480103.07,177.14
20,Minnesota,Male,50 to 54 years,3266735.18,15151451.94,153.54
20,Minnesota,Male,55 to 59 years,3307923.36,15342486.95,155.48
20,Minnesota,Male,60 to 64 years,3298934.65,15300796.38,155.06
20,Minnesota,Male,65 to 69 years,2704854.73,12545392.95,127.13
20,Minnesota,Male,70 to 74 years,2451214.46,0,115.21
20,Minnesota,Male,75 to 79 years,1796718.25,0,84.45
20,Minnesota,Male,80 to 84 years,1213049.77,0,57.02
20,Minnesota,Male,85 and over,907829.7,0,42.67
20,Minnesota,Male,Total,48996591.82,197712002.69,2302.94
20,Mississippi,Female,15 to 19 years,3545231.21,10094842.19,196.75
20,Mississippi,Female,20 to 24 years,2698865.77,7684865.24,149.78
20,Mississippi,Female,25 to 29 years,2784113.4,7927602.96,154.51
20,Mississippi,Female,30 to 34 years,2889584.45,8227925.73,160.37
20,Mississippi,Female,35 to 39 years,3115018.82,8869837.12,172.88
20,Mississippi,Female,40 to 44 years,3153029.74,8978071.04,174.99
20,Mississippi,Female,45 to 49 years,3386402.79,9642587.39,187.94
20,Mississippi,Female,50 to 54 years,3350537.71,9540463.63,185.95
20,Mississippi,Female,55 to 59 years,3372052.91,9601726.93,187.14
20,Mississippi,Female,60 to 64 years,3362994.3,9575933.05,186.64
20,Mississippi,Female,65 to 69 years,3048792.53,8681261.57,169.2
20,Mississippi,Female,70 to 74 years,2979821.62,0,165.37
20,Mississippi,Female,75 to 79 years,1976733.91,0,109.7
20,Mississippi,Female,80 to 84 years,1143276.22,0,63.45
20,Mississippi,Female,85 and over,838423.12,0,46.53
20,Mississippi,Female,Total,41644878.49,98825116.85,2311.19
20,Mississippi,Male,15 to 19 years,2530996.56,9609156.38,140.46
20,Mississippi,Male,20 to 24 years,1559819.01,5921993.35,86.57
20,Mississippi,Male,25 to 29 years,1535541.98,5829823.43,85.22
20,Mississippi,Male,30 to 34 years,1538220.95,5839994.4,85.37
20,Mississippi,Male,35 to 39 years,1541989.98,5854303.84,85.58
20,Mississippi,Male,40 to 44 years,1461243.34,5547741.94,81.1
20,Mississippi,Male,45 to 49 years,1425928.03,5413664.2,79.14
20,Mississippi,Male,50 to 54 years,1358083.03,5156084.54,75.37
20,Mississippi,Male,55 to 59 years,1445306.14,5487234.95,80.21
20,Mississippi,Male,60 to 64 years,1588821.86,6032105.29,88.18
20,Mississippi,Male,65 to 69 years,1406786.79,5340992.75,78.07
20,Mississippi,Male,70 to 74 years,1368369.23,0,75.94
20,Mississippi,Male,75 to 79 years,916742.31,0,50.88
20,Mississippi,Male,80 to 84 years,573302.16,0,31.82
20,Mississippi,Male,85 and over,395543.97,0,21.95
20,Mississippi,Male,Total,20646695.34,66033095.06,1145.84
20,Missouri,Female,15 to 19 years,8299985.97,26801140.78,421.83
20,Missouri,Female,20 to 24 years,7161201.5,23123939.01,363.95
20,Missouri,Female,25 to 29 years,7670708.51,24769166.99,389.85
20,Missouri,Female,30 to 34 years,7458632.91,24084362.47,379.07
20,Missouri,Female,35 to 39 years,7677068.28,24789703.08,390.17
20,Missouri,Female,40 to 44 years,7715265.4,24913043.8,392.11
20,Missouri,Female,45 to 49 years,8277883.52,26729770.65,420.71
20,Missouri,Female,50 to 54 years,7786648.03,25143542.5,395.74
20,Missouri,Female,55 to 59 years,7705948.63,24882959.39,391.64
20,Missouri,Female,60 to 64 years,7720072.98,24928567.74,392.36
20,Missouri,Female,65 to 69 years,6805877.82,21976578.06,345.9
20,Missouri,Female,70 to 74 years,6226294.26,0,316.44
20,Missouri,Female,75 to 79 years,4575241.11,0,232.53
20,Missouri,Female,80 to 84 years,2913139.7,0,148.05
20,Missouri,Female,85 and over,2226071.25,0,113.14
20,Missouri,Female,Total,100220039.88,272142774.47,5093.48
20,Missouri,Male,15 to 19 years,6469749.31,26620452.55,328.81
20,Missouri,Male,20 to 24 years,3859711.08,15881180.36,196.16
20,Missouri,Male,25 to 29 years,3925616.2,16152353.82,199.51
20,Missouri,Male,30 to 34 years,3885463.48,15987141.3,197.47
20,Missouri,Male,35 to 39 years,3818663.61,15712286.33,194.08
20,Missouri,Male,40 to 44 years,3653630.09,15033238.85,185.69
20,Missouri,Male,45 to 49 years,3726246.69,15332027.33,189.38
20,Missouri,Male,50 to 54 years,3423012.23,14084337.81,173.97
20,Missouri,Male,55 to 59 years,3257706.04,13404168.39,165.57
20,Missouri,Male,60 to 64 years,3260684.36,13416422.97,165.72
20,Missouri,Male,65 to 69 years,2914052.73,11990171.28,148.1
20,Missouri,Male,70 to 74 years,2758209.68,0,140.18
20,Missouri,Male,75 to 79 years,2065762.52,0,104.99
20,Missouri,Male,80 to 84 years,1337808.2,0,67.99
20,Missouri,Male,85 and over,906235.85,0,46.06
20,Missouri,Male,Total,49262552.08,173613781,2503.67
20,Montana,Female,15 to 19 years,2691834.78,7454127.51,111.92
20,Montana,Female,20 to 24 years,2234343.55,6187260.01,92.9
20,Montana,Female,25 to 29 years,2266607.13,6276603.11,94.24
20,Montana,Female,30 to 34 years,2290298.63,6342208.72,95.23
20,Montana,Female,35 to 39 years,2347135.87,6499600.27,97.59
20,Montana,Female,40 to 44 years,2402912.29,6654054.22,99.91
20,Montana,Female,45 to 49 years,2652183.41,7344326.42,110.27
20,Montana,Female,50 to 54 years,2728707.77,7556234.8,113.46
20,Montana,Female,55 to 59 years,2904376.36,8042689.65,120.76
20,Montana,Female,60 to 64 years,2877500.43,7968265.83,119.64
20,Montana,Female,65 to 69 years,2626186.46,7272336.66,109.19
20,Montana,Female,70 to 74 years,2548958.03,0,105.98
20,Montana,Female,75 to 79 years,1847676.19,0,76.82
20,Montana,Female,80 to 84 years,1239082.24,0,51.52
20,Montana,Female,85 and over,987905.68,0,41.08
20,Montana,Female,Total,34645708.83,77597707.22,1440.53
20,Montana,Male,15 to 19 years,2254652.56,8085662.09,93.75
20,Montana,Male,20 to 24 years,1464114.28,5250624.23,60.88
20,Montana,Male,25 to 29 years,1437711.01,5155936.5,59.78
20,Montana,Male,30 to 34 years,1448413.26,5194317.03,60.22
20,Montana,Male,35 to 39 years,1407705.06,5048328.79,58.53
20,Montana,Male,40 to 44 years,1347235.3,4831471.4,56.02
20,Montana,Male,45 to 49 years,1375446.24,4932641.81,57.19
20,Montana,Male,50 to 54 years,1369156.52,4910085.56,56.93
20,Montana,Male,55 to 59 years,1515529.91,5435011.56,63.01
20,Montana,Male,60 to 64 years,1612795.69,5783827.26,67.06
20,Montana,Male,65 to 69 years,1462916.24,5246327.79,60.83
20,Montana,Male,70 to 74 years,1452451.74,0,60.39
20,Montana,Male,75 to 79 years,1107961.89,0,46.07
20,Montana,Male,80 to 84 years,806412.61,0,33.53
20,Montana,Male,85 and over,629556.31,0,26.18
20,Montana,Male,Total,20692058.63,59874234.03,860.35
20,Nebareska,Female,15 to 19 years,2560126.66,8304375.29,124.39
20,Nebareska,Female,20 to 24 years,2057084.52,6672639.32,99.95
20,Nebareska,Female,25 to 29 years,2220094.63,7201401.1,107.87
20,Nebareska,Female,30 to 34 years,2180334.86,7072430.9,105.93
20,Nebareska,Female,35 to 39 years,2228868.9,7229862.51,108.29
20,Nebareska,Female,40 to 44 years,2243664.92,7277856.89,109.01
20,Nebareska,Female,45 to 49 years,2464027.81,7992655.97,119.72
20,Nebareska,Female,50 to 54 years,2418808.28,7845975.75,117.52
20,Nebareska,Female,55 to 59 years,2506828.71,8131490.78,121.8
20,Nebareska,Female,60 to 64 years,2453563.87,7958713.69,119.21
20,Nebareska,Female,65 to 69 years,2217669.68,7193535.19,107.75
20,Nebareska,Female,70 to 74 years,2263923.41,0,110
20,Nebareska,Female,75 to 79 years,1760365.87,0,85.53
20,Nebareska,Female,80 to 84 years,1173224.14,0,57
20,Nebareska,Female,85 and over,981107.69,0,47.67
20,Nebareska,Female,Total,31729693.96,82880937.39,1541.63
20,Nebareska,Male,15 to 19 years,1929733.03,7430258.93,93.76
20,Nebareska,Male,20 to 24 years,1277973.47,4920718.9,62.09
20,Nebareska,Male,25 to 29 years,1363097.09,5248479.55,66.23
20,Nebareska,Male,30 to 34 years,1314262.24,5060445.46,63.86
20,Nebareska,Male,35 to 39 years,1252966.28,4824431.02,60.88
20,Nebareska,Male,40 to 44 years,1161148.49,4470895.12,56.42
20,Nebareska,Male,45 to 49 years,1125411.53,4333293.21,54.68
20,Nebareska,Male,50 to 54 years,1058872.13,4077089.41,51.45
20,Nebareska,Male,55 to 59 years,1157595.72,4457215.49,56.24
20,Nebareska,Male,60 to 64 years,1247819.81,4804615.02,60.63
20,Nebareska,Male,65 to 69 years,1118380.05,4306219.15,54.34
20,Nebareska,Male,70 to 74 years,1140033.58,0,55.39
20,Nebareska,Male,75 to 79 years,887870.66,0,43.14
20,Nebareska,Male,80 to 84 years,621032.44,0,30.17
20,Nebareska,Male,85 and over,489409.12,0,23.78
20,Nebareska,Male,Total,17145605.65,53933661.27,833.04
20,Nevada,Female,15 to 19 years,4898450.73,14858754.92,217.44
20,Nevada,Female,20 to 24 years,4108911.95,12463801.12,182.39
20,Nevada,Female,25 to 29 years,4769757.54,14468382.39,211.72
20,Nevada,Female,30 to 34 years,4994170.48,15149107.19,221.68
20,Nevada,Female,35 to 39 years,5405023.08,16395370.23,239.92
20,Nevada,Female,40 to 44 years,5372085.27,16295458.07,238.46
20,Nevada,Female,45 to 49 years,5229977.36,15864393.89,232.15
20,Nevada,Female,50 to 54 years,4846549.74,14701320.62,215.13
20,Nevada,Female,55 to 59 years,4939227.07,14982444.15,219.25
20,Nevada,Female,60 to 64 years,5188871.64,15739705.53,230.33
20,Nevada,Female,65 to 69 years,4608166.31,13978218.33,204.55
20,Nevada,Female,70 to 74 years,4063374.15,0,180.37
20,Nevada,Female,75 to 79 years,2615331.33,0,116.09
20,Nevada,Female,80 to 84 years,1531711.81,0,67.99
20,Nevada,Female,85 and over,1091957.92,0,48.47
20,Nevada,Female,Total,63663566.38,164896956.45,2825.94
20,Nevada,Male,15 to 19 years,4013903.14,15082040.19,178.17
20,Nevada,Male,20 to 24 years,2578302.61,9687843.06,114.45
20,Nevada,Male,25 to 29 years,2872218.79,10792218.38,127.49
20,Nevada,Male,30 to 34 years,3049536.67,11458481.43,135.36
20,Nevada,Male,35 to 39 years,3148726.04,11831180.52,139.77
20,Nevada,Male,40 to 44 years,3038765.95,11418011.02,134.89
20,Nevada,Male,45 to 49 years,2712434.27,10191836.06,120.4
20,Nevada,Male,50 to 54 years,2365270.54,8887385.7,104.99
20,Nevada,Male,55 to 59 years,2396634.82,9005235.41,106.38
20,Nevada,Male,60 to 64 years,2649850.06,9956679.02,117.62
20,Nevada,Male,65 to 69 years,2298202.03,8635379.12,102.01
20,Nevada,Male,70 to 74 years,2081634.5,0,92.4
20,Nevada,Male,75 to 79 years,1446739.9,0,64.22
20,Nevada,Male,80 to 84 years,915345.22,0,40.63
20,Nevada,Male,85 and over,627160.95,0,27.84
20,Nevada,Male,Total,36194725.48,116946289.93,1606.63
20,New Hampshire,Female,15 to 19 years,2539598.16,9592113.09,127.57
20,New Hampshire,Female,20 to 24 years,1944296.63,7343647.29,97.67
20,New Hampshire,Female,25 to 29 years,2076139.62,7841620.9,104.29
20,New Hampshire,Female,30 to 34 years,2293034.52,8660837.29,115.19
20,New Hampshire,Female,35 to 39 years,2710288.75,10236814.86,136.14
20,New Hampshire,Female,40 to 44 years,2999569.28,11329433.2,150.68
20,New Hampshire,Female,45 to 49 years,3091790.41,11677754.25,155.31
20,New Hampshire,Female,50 to 54 years,2752297.3,10395482,138.26
20,New Hampshire,Female,55 to 59 years,2566460.81,9693573.83,128.92
20,New Hampshire,Female,60 to 64 years,2548555.43,9625944.88,128.02
20,New Hampshire,Female,65 to 69 years,2156012.89,8143303.84,108.3
20,New Hampshire,Female,70 to 74 years,1995917.22,0,100.26
20,New Hampshire,Female,75 to 79 years,1516099.99,0,76.16
20,New Hampshire,Female,80 to 84 years,1037591.22,0,52.12
20,New Hampshire,Female,85 and over,813741.86,0,40.88
20,New Hampshire,Female,Total,33041394.1,104540525.44,1659.76
20,New Hampshire,Male,15 to 19 years,1712599.08,8169440.37,86.03
20,New Hampshire,Male,20 to 24 years,1002899.73,4784032.44,50.38
20,New Hampshire,Male,25 to 29 years,1002545.53,4782342.84,50.36
20,New Hampshire,Male,30 to 34 years,1066502.24,5087429.12,53.57
20,New Hampshire,Male,35 to 39 years,1232683.88,5880148.84,61.92
20,New Hampshire,Male,40 to 44 years,1353430.33,6456133.58,67.99
20,New Hampshire,Male,45 to 49 years,1360178.64,6488324.37,68.33
20,New Hampshire,Male,50 to 54 years,1239583.03,5913059.17,62.27
20,New Hampshire,Male,55 to 59 years,1194240.89,5696768.05,59.99
20,New Hampshire,Male,60 to 64 years,1220913.23,5824000.47,61.33
20,New Hampshire,Male,65 to 69 years,1045819.94,4988770.43,52.53
20,New Hampshire,Male,70 to 74 years,974225.46,0,48.94
20,New Hampshire,Male,75 to 79 years,746866.88,0,37.52
20,New Hampshire,Male,80 to 84 years,517067.32,0,25.97
20,New Hampshire,Male,85 and over,405996.96,0,20.39
20,New Hampshire,Male,Total,16075553.15,64070449.68,807.52
20,New Jeresy,Female,15 to 19 years,15628782.57,62547569.56,728.65
20,New Jeresy,Female,20 to 24 years,10980206.7,43943617.46,511.92
20,New Jeresy,Female,25 to 29 years,11996443.04,48010672.12,559.3
20,New Jeresy,Female,30 to 34 years,12931247.68,51751830.96,602.88
20,New Jeresy,Female,35 to 39 years,14607985.31,58462261.74,681.05
20,New Jeresy,Female,40 to 44 years,16251068.08,65038003.22,757.66
